number,timestamp,gas_limit,gas_used,base_fee_per_gas,gas_free15,gas_free,gas_free15_sum,gas_free30_sum,base_fee15_per_gas,base_fee30_per_gas,gas_used15,gas_used30
15977070,"2022-11-15 17:58:11 UTC",30000000,13335816,15181561815,1664184,16664184,21250930757,132752519066,,,15000000,30000000
15977071,"2022-11-15 17:58:23 UTC",30000000,13573681,14971020880,1426319,16426319,21249266573,132735854882,,,15000000,30000000
15977072,"2022-11-15 17:58:35 UTC",30000000,2766437,14793075451,12233563,27233563,21247840254,132719428563,,,15000000,30000000
15977073,"2022-11-15 17:58:47 UTC",30000000,29989530,13284975281,0,10470,21235606691,132692195000,,,29989530,30000000
15977074,"2022-11-15 17:58:59 UTC",30000000,15854472,14944438077,0,14145528,21235606691,132692184530,,,15854472,30000000
15977075,"2022-11-15 17:59:11 UTC",30000000,17113366,15050851442,0,12886634,21235606691,132678039002,,,17113366,30000000
15977076,"2022-11-15 17:59:23 UTC",30000000,14045498,15315917756,954502,15954502,21235606691,132665152368,,,15000000,30000000
15977077,"2022-11-15 17:59:35 UTC",30000000,12259923,15194092139,2740077,17740077,21234652189,132649197866,,,15000000,30000000
15977078,"2022-11-15 17:59:47 UTC",30000000,24161741,14847150619,0,5838259,21231912112,132631457789,,,24161741,30000000
15977079,"2022-11-15 17:59:59 UTC",30000000,14543525,15980698523,456475,15456475,21231912112,132625619530,,,15000000,30000000
15977080,"2022-11-15 18:00:11 UTC",30000000,28536839,15919908612,0,1463161,21231455637,132610163055,,,28536839,30000000
15977081,"2022-11-15 18:00:23 UTC",30000000,18050928,17715785610,0,11949072,21231455637,132608699894,,,18050928,30000000
15977082,"2022-11-15 18:00:35 UTC",30000000,14339652,18166198829,660348,15660348,21231455637,132596750822,,,15000000,30000000
15977083,"2022-11-15 18:00:47 UTC",30000000,29888813,18066232054,0,111187,21230795289,132581090474,,,29888813,30000000
15977084,"2022-11-15 18:00:59 UTC",30000000,26520908,20307771642,0,3479092,21230795289,132580979287,,,26520908,30000000
15977085,"2022-11-15 18:01:11 UTC",30000000,22678400,22257471381,0,7321600,21230795289,132577500195,,,22678400,30000000
15977086,"2022-11-15 18:01:23 UTC",30000000,17799480,23681652783,0,12200520,21230795289,132570178595,,,17799480,30000000
15977087,"2022-11-15 18:01:35 UTC",30000000,19771374,24234122060,0,10228626,21230795289,132557978075,,,19771374,30000000
15977088,"2022-11-15 18:01:47 UTC",30000000,17153945,25197705892,0,12846055,21230795289,132547749449,,,17153945,30000000
15977089,"2022-11-15 18:01:59 UTC",30000000,14902166,25649993163,97834,15097834,21230795289,132534903394,,,15000000,30000000
15977090,"2022-11-15 18:02:11 UTC",30000000,17691472,25629081152,0,12308528,21230697455,132519805560,,,17691472,30000000
15977091,"2022-11-15 18:02:23 UTC",30000000,14018748,26203914104,981252,15981252,21230697455,132507497032,,,15000000,30000000
15977092,"2022-11-15 18:02:35 UTC",30000000,11860459,25989642078,3139541,18139541,21229716203,132491515780,,,15000000,30000000
15977093,"2022-11-15 18:02:47 UTC",30000000,17593251,25309679188,0,12406749,21226576662,132473376239,,,17593251,30000000
15977094,"2022-11-15 18:02:59 UTC",30000000,13985865,25856632111,1014135,16014135,21226576662,132460969490,,,15000000,30000000
15977095,"2022-11-15 18:03:11 UTC",30000000,19574946,25638114481,0,10425054,21225562527,132444955355,,,19574946,30000000
15977096,"2022-11-15 18:03:23 UTC",30000000,11401334,26615556058,3598666,18598666,21225562527,132434530301,,,15000000,30000000
15977097,"2022-11-15 18:03:35 UTC",30000000,16949687,25817385253,0,13050313,21221963861,132415931635,,,16949687,30000000
15977098,"2022-11-15 18:03:47 UTC",30000000,6508889,26236850423,8491111,23491111,21221963861,132402881322,,,15000000,30000000
15977099,"2022-11-15 18:03:59 UTC",30000000,19224059,24380350347,0,10775941,21213472750,132379390211,,,19224059,30000000
15977100,"2022-11-15 18:04:11 UTC",30000000,15662287,25238550666,0,14337713,21213472750,132368614270,,,15662287,30000000
15977101,"2022-11-15 18:04:23 UTC",30000000,20517548,25377843699,0,9482452,21213472750,132354276557,,,20517548,30000000
15977102,"2022-11-15 18:04:35 UTC",30000000,17161335,26544705955,0,12838665,21213472750,132344794105,,,17161335,30000000
15977103,"2022-11-15 18:04:47 UTC",30000000,16539754,27022805972,0,13460246,21213472750,132331955440,,,16539754,30000000
15977104,"2022-11-15 18:04:59 UTC",30000000,15075819,27369543251,0,14924181,21213472750,132318495194,,,15075819,30000000
15977105,"2022-11-15 18:05:11 UTC",30000000,2776789,27386836012,12223211,27223211,21213472750,132303571013,,,15000000,30000000
15977106,"2022-11-15 18:05:23 UTC",30000000,25314900,24597210386,0,4685100,21201249539,132276347802,,,25314900,30000000
15977107,"2022-11-15 18:05:35 UTC",30000000,12903029,26711525097,2096971,17096971,21201249539,132271662702,,,15000000,30000000
15977108,"2022-11-15 18:05:47 UTC",30000000,10742806,26244747652,4257194,19257194,21199152568,132254565731,,,15000000,30000000
15977109,"2022-11-15 18:05:59 UTC",30000000,14498079,25313672801,501921,15501921,21194895374,132235308537,,,15000000,30000000
15977110,"2022-11-15 18:06:11 UTC",30000000,16153893,25207793935,0,13846107,21194393453,132219806616,,,16153893,30000000
15977111,"2022-11-15 18:06:23 UTC",30000000,14777227,25450186409,222773,15222773,21194393453,132205960509,,,15000000,30000000
15977112,"2022-11-15 18:06:35 UTC",30000000,22601291,25402939623,0,7398709,21194170680,132190737736,,,22601291,30000000
15977113,"2022-11-15 18:06:47 UTC",30000000,11459350,27012065759,3540650,18540650,21194170680,132183339027,,,15000000,30000000
15977114,"2022-11-15 18:06:59 UTC",30000000,12867569,26215063504,2132431,17132431,21190630030,132164798377,,,15000000,30000000
15977115,"2022-11-15 18:07:11 UTC",30000000,16624656,25749215054,0,13375344,21188497599,132147665946,,,16624656,30000000
15977116,"2022-11-15 18:07:23 UTC",30000000,10461830,26097828526,4538170,19538170,21188497599,132134290602,,,15000000,30000000
15977117,"2022-11-15 18:07:35 UTC",30000000,10556097,25110858672,4443903,19443903,21183959429,132114752432,,,15000000,30000000
15977118,"2022-11-15 18:07:47 UTC",30000000,6160610,24180940171,8839390,23839390,21179515526,132095308529,,,15000000,30000000
15977119,"2022-11-15 18:07:59 UTC",30000000,23524962,22399733832,0,6475038,21170676136,132071469139,,,23524962,30000000
15977120,"2022-11-15 18:08:11 UTC",30000000,16974323,23991041163,0,13025677,21170676136,132064994101,,,16974323,30000000
15977121,"2022-11-15 18:08:23 UTC",30000000,10795039,24385758366,4204961,19204961,21170676136,132051968424,,,15000000,30000000
15977122,"2022-11-15 18:08:35 UTC",30000000,19821965,23531248676,0,10178035,21166471175,132032763463,,,19821965,30000000
15977123,"2022-11-15 18:08:47 UTC",30000000,15325086,24476805822,0,14674914,21166471175,132022585428,,,15325086,30000000
15977124,"2022-11-15 18:08:59 UTC",30000000,445282,24543114712,14554718,29554718,21166471175,132007910514,,,15000000,30000000
15977125,"2022-11-15 18:09:11 UTC",30000000,28835118,21566297100,0,1164882,21151916457,131978355796,,,28835118,30000000
15977126,"2022-11-15 18:09:23 UTC",30000000,16060257,24052732643,0,13939743,21151916457,131977190914,,,16060257,30000000
15977127,"2022-11-15 18:09:35 UTC",30000000,11080494,24265249960,3919506,18919506,21151916457,131963251171,,,15000000,30000000
15977128,"2022-11-15 18:09:47 UTC",30000000,20353381,23472685020,0,9646619,21147996951,131944331665,,,20353381,30000000
15977129,"2022-11-15 18:09:59 UTC",30000000,13631996,24519836903,1368004,16368004,21147996951,131934685046,,,15000000,30000000
15977130,"2022-11-15 18:10:11 UTC",30000000,15621015,24240309945,0,14378985,21146628947,131918317042,,,15621015,30000000
15977131,"2022-11-15 18:10:23 UTC",30000000,11638247,24365756579,3361753,18361753,21146628947,131903938057,,,15000000,30000000
15977132,"2022-11-15 18:10:35 UTC",30000000,14003851,23683159452,996149,15996149,21143267194,131885576304,,,15000000,30000000
15977133,"2022-11-15 18:10:47 UTC",30000000,15590733,23486559822,0,14409267,21142271045,131869580155,,,15590733,30000000
15977134,"2022-11-15 18:10:59 UTC",30000000,12944859,23602178871,2055141,17055141,21142271045,131855170888,,,15000000,30000000
15977135,"2022-11-15 18:11:11 UTC",30000000,5241777,23197963826,9758223,24758223,21140215904,131838115747,,,15000000,30000000
15977136,"2022-11-15 18:11:23 UTC",30000000,27291089,21311539625,0,2708911,21130457681,131813357524,,,27291089,30000000
15977137,"2022-11-15 18:11:35 UTC",30000000,14139054,23494389877,860946,15860946,21130457681,131810648613,,,15000000,30000000
15977138,"2022-11-15 18:11:47 UTC",30000000,12878818,23325828203,2121182,17121182,21129596735,131794787667,,,15000000,30000000
15977139,"2022-11-15 18:11:59 UTC",30000000,11456625,22913508813,3543375,18543375,21127475553,131777666485,,,15000000,30000000
15977140,"2022-11-15 18:12:11 UTC",30000000,13045783,22236915861,1954217,16954217,21123932178,131759123110,,,15000000,30000000
15977141,"2022-11-15 18:12:23 UTC",30000000,10092521,21874784536,4907479,19907479,21121977961,131742168893,,,15000000,30000000
15977142,"2022-11-15 18:12:35 UTC",30000000,29986976,20980200822,0,13024,21117070482,131722261414,,,29986976,30000000
15977143,"2022-11-15 18:12:47 UTC",30000000,13336355,23600448873,1663645,16663645,21117070482,131722248390,,,15000000,30000000
15977144,"2022-11-15 18:12:59 UTC",30000000,19353418,23273259134,0,10646582,21115406837,131705584745,,,19353418,30000000
15977145,"2022-11-15 18:13:11 UTC",30000000,11272361,24117577677,3727639,18727639,21115406837,131694938163,,,15000000,30000000
15977146,"2022-11-15 18:13:23 UTC",30000000,9512034,23368397485,5487966,20487966,21111679198,131676210524,,,15000000,30000000
15977147,"2022-11-15 18:13:35 UTC",30000000,14281008,22299689395,718992,15718992,21106191232,131655722558,,,15000000,30000000
15977148,"2022-11-15 18:13:47 UTC",30000000,11054479,22166078577,3945521,18945521,21105472240,131640003566,,,15000000,30000000
15977149,"2022-11-15 18:13:59 UTC",30000000,15181080,21437272507,0,14818920,21101526719,131621058045,,,15181080,30000000
15977150,"2022-11-15 18:14:11 UTC",30000000,14872316,21469621351,127684,15127684,21101526719,131606239125,,,15000000,30000000
15977151,"2022-11-15 18:14:23 UTC",30000000,17070507,21446776959,0,12929493,21101399035,131591111441,,,17070507,30000000
15977152,"2022-11-15 18:14:35 UTC",30000000,13908486,21816824474,1091514,16091514,21101399035,131578181948,,,15000000,30000000
15977153,"2022-11-15 18:14:47 UTC",30000000,12222938,21618379730,2777062,17777062,21100307521,131562090434,,,15000000,30000000
15977154,"2022-11-15 18:14:59 UTC",30000000,19978715,21118083223,0,10021285,21097530459,131544313372,,,19978715,30000000
15977155,"2022-11-15 18:15:11 UTC",30000000,13314234,21994257537,1685766,16685766,21097530459,131534292087,,,15000000,30000000
15977156,"2022-11-15 18:15:23 UTC",30000000,9936828,21685281108,5063172,20063172,21095844693,131517606321,,,15000000,30000000
15977157,"2022-11-15 18:15:35 UTC",30000000,18596990,20770311874,0,11403010,21090781521,131497543149,,,18596990,30000000
15977158,"2022-11-15 18:15:47 UTC",30000000,11736629,21392900241,3263371,18263371,21090781521,131486140139,,,15000000,30000000
15977159,"2022-11-15 18:15:59 UTC",30000000,10458565,20811125489,4541435,19541435,21087518150,131467876768,,,15000000,30000000
15977160,"2022-11-15 18:16:11 UTC",30000000,13586707,20023522375,1413293,16413293,21082976715,131448335333,,,15000000,30000000
15977161,"2022-11-15 18:16:23 UTC",30000000,10546501,19787696509,4453499,19453499,21081563422,131431922040,,,15000000,30000000
15977162,"2022-11-15 18:16:35 UTC",30000000,16199850,19053325788,0,13800150,21077109923,131412468541,,,16199850,30000000
15977163,"2022-11-15 18:16:47 UTC",30000000,11912826,19243835229,3087174,18087174,21077109923,131398668391,,,15000000,30000000
15977164,"2022-11-15 18:16:59 UTC",30000000,19096651,18748759665,0,10903349,21074022749,131380581217,,,19096651,30000000
15977165,"2022-11-15 18:17:11 UTC",30000000,13150273,19388819040,1849727,16849727,21074022749,131369677868,,,15000000,30000000
15977166,"2022-11-15 18:17:23 UTC",30000000,12470381,19089952190,2529619,17529619,21072173022,131352828141,,,15000000,30000000
15977167,"2022-11-15 18:17:35 UTC",30000000,13929211,18687532976,1070789,16070789,21069643403,131335298522,,,15000000,30000000
15977168,"2022-11-15 18:17:47 UTC",30000000,11657866,18520779604,3342134,18342134,21068572614,131319227733,,,15000000,30000000
15977169,"2022-11-15 18:17:59 UTC",30000000,14944196,18004955211,55804,15055804,21065230480,131300885599,,,15000000,30000000
15977170,"2022-11-15 18:18:11 UTC",30000000,15918949,17996582307,0,14081051,21065174676,131285829795,,,15918949,30000000
15977171,"2022-11-15 18:18:23 UTC",30000000,16497751,18134398484,0,13502249,21065174676,131271748744,,,16497751,30000000
15977172,"2022-11-15 18:18:35 UTC",30000000,7676890,18360738596,7323110,22323110,21065174676,131258246495,,,15000000,30000000
15977173,"2022-11-15 18:18:47 UTC",30000000,18525548,17240257693,0,11474452,21057851566,131235923385,,,18525548,30000000
15977174,"2022-11-15 18:18:59 UTC",30000000,18393568,17746768993,0,11606432,21057851566,131224448933,,,18393568,30000000
15977175,"2022-11-15 18:19:11 UTC",30000000,15305294,18248642887,0,14694706,21057851566,131212842501,,,15305294,30000000
15977176,"2022-11-15 18:19:23 UTC",30000000,12810884,18295069563,2189116,17189116,21057851566,131198147795,,,15000000,30000000
15977177,"2022-11-15 18:19:35 UTC",30000000,13283401,17961319318,1716599,16716599,21055662450,131180958679,,,15000000,30000000
15977178,"2022-11-15 18:19:47 UTC",30000000,12953783,17704382795,2046217,17046217,21053945851,131164242080,,,15000000,30000000
15977179,"2022-11-15 18:19:59 UTC",30000000,29417145,17402491053,0,582855,21051899634,131147195863,,,29417145,30000000
15977180,"2022-11-15 18:20:11 UTC",30000000,18066389,19493276360,0,11933611,21051899634,131146613008,,,18066389,30000000
15977181,"2022-11-15 18:20:23 UTC",30000000,14733261,19991392761,266739,15266739,21051899634,131134679397,,,15000000,30000000
15977182,"2022-11-15 18:20:35 UTC",30000000,22392736,19946955394,0,7607264,21051632895,131119412658,,,22392736,30000000
15977183,"2022-11-15 18:20:47 UTC",30000000,16165796,21175810187,0,13834204,21051632895,131111805394,,,16165796,30000000
15977184,"2022-11-15 18:20:59 UTC",30000000,11670407,21381532477,3329593,18329593,21051632895,131097971190,,,15000000,30000000
15977185,"2022-11-15 18:21:11 UTC",30000000,18234852,20788267470,0,11765148,21048303302,131079641597,,,18234852,30000000
15977186,"2022-11-15 18:21:23 UTC",30000000,18286585,21348658875,0,11713415,21048303302,131067876449,,,18286585,30000000
15977187,"2022-11-15 18:21:35 UTC",30000000,14883010,21933360391,116990,15116990,21048303302,131056163034,,,15000000,30000000
15977188,"2022-11-15 18:21:47 UTC",30000000,14511222,21911977193,488778,15488778,21048186312,131041046044,,,15000000,30000000
15977189,"2022-11-15 18:21:59 UTC",30000000,14679850,21822726424,320150,15320150,21047697534,131025557266,,,15000000,30000000
15977190,"2022-11-15 18:22:11 UTC",30000000,12263811,21764505209,2736189,17736189,21047377384,131010237116,,,15000000,30000000
15977191,"2022-11-15 18:22:23 UTC",30000000,14322679,21268240212,677321,15677321,21044641195,130992500927,,,15000000,30000000
15977192,"2022-11-15 18:22:35 UTC",30000000,16313629,21148194998,0,13686371,21043963874,130976823606,,,16313629,30000000
15977193,"2022-11-15 18:22:47 UTC",30000000,13304930,21379702350,1695070,16695070,21043963874,130963137235,,,15000000,30000000
15977194,"2022-11-15 18:22:59 UTC",30000000,16951359,21077701583,0,13048641,21042268804,130946442165,,,16951359,30000000
15977195,"2022-11-15 18:23:11 UTC",30000000,15995651,21420452938,0,14004349,21042268804,130933393524,,,15995651,30000000
15977196,"2022-11-15 18:23:23 UTC",30000000,16984376,21598180399,0,13015624,21042268804,130919389175,,,16984376,30000000
15977197,"2022-11-15 18:23:35 UTC",30000000,20539135,21955337989,0,9460865,21042268804,130906373551,,,20539135,30000000
15977198,"2022-11-15 18:23:47 UTC",30000000,13472981,22968784498,1527019,16527019,21042268804,130896912686,,,15000000,30000000
15977199,"2022-11-15 18:23:59 UTC",30000000,12236622,22676503079,2763378,17763378,21040741785,130880385667,,,15000000,30000000
15977200,"2022-11-15 18:24:11 UTC",30000000,10940481,22154305165,4059519,19059519,21037978407,130862622289,,,15000000,30000000
15977201,"2022-11-15 18:24:23 UTC",30000000,11415846,21404839976,3584154,18584154,21033918888,130843562770,,,15000000,30000000
15977202,"2022-11-15 18:24:35 UTC",30000000,17983946,20765521286,0,12016054,21030334734,130824978616,,,17983946,30000000
15977203,"2022-11-15 18:24:47 UTC",30000000,12310488,21281881237,2689512,17689512,21030334734,130812962562,,,15000000,30000000
15977204,"2022-11-15 18:24:59 UTC",30000000,12422691,20804898946,2577309,17577309,21027645222,130795273050,,,15000000,30000000
15977205,"2022-11-15 18:25:11 UTC",30000000,14534736,20358060169,465264,15465264,21025067913,130777695741,,,15000000,30000000
