votes,gas,blocks15,blocks30,fee15,fee30
80341,122926871824,,,,
76156,116523553984,,,,
96938,148321344032,,,,
6479,9913284656,,,,
64073,98035790672,,,,
44828,68589708992,,,,
76755,117440062320,,,,
50416,77139706624,,,,
45263,69255286832,,,,
14738,22550083232,,,,
51701,79105838864,,,,
36136,55290392704,,,,
73377,112271506128,,,,
71210,108955857440,,,,
69737,106702073168,,,,
77966,119292969824,,,,
18128,27737000192,,,,
83320,127484932480,,,,
37537,57434012368,,,,
65240,99821375360,,,,
69196,105874308544,,,,
87954,134575249056,,,,
60332,92311821248,,,,
52641,80544099024,,,,
57902,88593765728,,,,
73639,112672382896,,,,
11610,17764043040,,,,
25180,38527011520,,,,
89467,136890235888,,,,
56745,86823481680,,,,
57158,87455398112,,,,
17048,26084531072,,,,
67756,103671016384,,,,
76118,116465411552,,,,
15732,24070966848,,,,
21006,32140524384,,,,
9908,15159874112,,,,
70523,107904703472,,,,
80605,123330808720,,,,
53131,81293830384,,,,
26877,41123530128,,,,
17328,26512948992,,,,
36604,56006462656,,,,
19307,29540945648,,,,
37959,58079699376,,,,
40591,62106827824,,,,
52787,80767488368,,,,
13119,20072909616,,,,
96432,147547131648,,,,
91560,140092659840,,,,
65923,100866409072,,,,
58495,89501093680,,,,
41225,63076888400,,,,
28127,43036110128,,,,
33395,51096487280,,,,
95002,145359140128,,,,
45337,69368511568,,,,
59188,90561428032,,,,
88479,135378532656,,,,
60252,92189416128,,,,
66540,101810458560,,,,
20710,31687625440,,,,
42109,64429464976,,,,
75831,116026283184,,,,
47013,71932898832,,,,
83911,128389200304,,,,
39526,60477309664,,,,
30592,46807717888,,,,
63994,97914915616,,,,
18477,28270992528,,,,
89592,137081493888,,,,
14969,22903528016,,,,
91158,139477574112,,,,
66107,101147940848,,,,
45069,68958454416,,,,
66536,101804338304,,,,
43213,66118655632,,,,
94987,145336189168,,,,
93582,143186449248,,,,
70738,108233667232,,,,
26331,40288115184,,,,
13924,21304611136,,,,
75603,115677428592,,,,
90945,139151670480,,,,
88095,134790988080,,,,
27172,41574899008,,,,
22899,35036935536,,,,
89407,136798432048,,,,
31911,48825872304,,,,
76232,116639838848,,,,
56206,85998777184,,,,
96605,147811832720,,,,
35418,54191806752,,,,
36970,56566466080,,,,
97553,149262333392,,,,
70138,107315628832,,,,
30848,47199414272,,,,
5106,7812506784,,,,
54625,83579746000,,,,
62243,95235773552,,,,
39628,60633376192,,,,
28285,43277860240,,,,
54891,83986743024,,,,
66676,102018547264,,,,
50114,76677627296,,,,
98388,150539936832,,,,
19496,29830127744,,,,
31030,47477885920,,,,
14593,22328223952,,,,
41188,63020276032,,,,
84506,129299588384,,,,
80297,122859549008,,,,
92562,141625783968,,,,
28210,43163105440,,,,
66706,102064449184,,,,
30855,47210124720,,,,
46776,71570273664,,,,
63490,97143763360,,,,
29224,44714590336,,,,
15649,23943971536,,,,
26267,40190191088,,,,
9969,15253208016,,,,
45314,69333320096,,,,
55688,85206204032,,,,
44640,68302056960,,,,
55958,85619321312,,,,
23304,35656611456,,,,
95980,146855542720,,,,
73822,112952384608,,,,
47270,72326125280,,,,
54286,83061054304,,,,
41607,63661372848,,,,
16455,25177203120,,,,
53922,82504111008,,,,
68448,104729820672,,,,
92251,141149934064,,,,
49002,74976196128,,,,
71625,109590834000,,,,
9994,15291459616,,,,
70118,107285027552,,,,
66255,101374390320,,,,
96046,146956526944,,,,
21195,32429706480,,,,
50905,77887907920,,,,
96004,146892264256,,,,
54263,83025862832,,,,
69552,106419011328,,,,
85093,130197735952,,,,
41291,63177872624,,,,
7897,12082915408,,,,
13311,20366681904,,,,
22698,34729392672,,,,
61511,94115766704,,,,
89999,137704229936,,,,
70257,107497706448,,,,
79328,121376916992,,,,
96973,148374896272,,,,
54343,83148267952,,,,
77719,118915044016,,,,
35052,53631803328,,,,
47714,73005473696,,,,
8506,13014724384,,,,
20123,30789477872,,,,
69762,106740324768,,,,
52670,80588470880,,,,
89341,136697447824,,,,
57966,88691689824,,,,
24183,37001537712,,,,
68469,104761952016,,,,
93331,142802403184,,,,
95900,146733137600,,,,
75596,115666718144,,,,
34959,53489507376,,,,
79207,121191779248,,,,
31257,47825210448,,,,
61833,94608447312,,,,
97578,149300584992,,,,
53762,82259300768,,,,
45124,69042607936,,,,
29719,45471972016,,,,
17891,27374375024,,,,
77175,118082689200,,,,
82889,126825474896,,,,
28187,43127913968,,,,
26569,40652270416,,,,
82192,125759020288,,,,
6505,9953066320,,,,
97002,148419268128,,,,
60256,92195536384,,,,
73737,112822329168,,,,
90885,139059866640,,,,
14791,22631176624,,,,
85388,130649104832,,,,
49619,75920245616,,,,
78922,120755711008,,,,
63415,97029008560,,,,
70735,108229077040,,,,
98490,150696003360,,,,
64437,98592733968,,,,
14282,21852374048,,,,
95160,145600890240,,,,
59884,91626352576,,,,
36293,55530612752,,,,
51838,79315457632,,,,
26370,40347787680,,,,
31826,48695816864,,,,
12223,18701972272,,,,
96292,147332922688,,,,
11701,17903278864,,,,
47979,73410940656,,,,
51167,78288784688,,,,
54238,82987611232,,,,
79561,121733421904,,,,
62496,95622879744,,,,
48311,73918921904,,,,
18232,27896126848,,,,
47726,73023834464,,,,
85015,130078390960,,,,
22715,34755403760,,,,
86381,132168458384,,,,
74426,113876543264,,,,
60938,93239040032,,,,
99312,151953715968,,,,
60215,92132803760,,,,
10254,15689276256,,,,
19802,30298327328,,,,
43502,66560844128,,,,
65905,100838867920,,,,
76780,117478313920,,,,
5758,8810108512,,,,
44376,67898120064,,,,
26728,40895550592,,,,
67546,103349702944,,,,
9322,14263256608,,,,
99825,152738638800,,,,
93421,142940108944,,,,
85913,131452388432,,,,
20398,31210245472,,,,
26309,40254453776,,,,
28566,43707808224,,,,
98561,150804637904,,,,
83797,128214773008,,,,
24818,37973128352,,,,
37783,57810408112,,,,
87584,134009125376,,,,
28932,44267811648,,,,
81696,125000108544,,,,
57699,88283162736,,,,
42366,64822691424,,,,
63414,97027478496,,,,
7584,11604005376,,,,
86848,132882998272,,,,
62524,95665721536,,,,
82235,125824813040,,,,
47562,72772903968,,,,
86067,131688018288,,,,
12710,19447113440,,,,
27451,42001786864,,,,
59105,90434432720,,,,
83108,127160558912,,,,
63537,97215676368,,,,
16741,25614801424,,,,
39939,61109226096,,,,
42869,65592313616,,,,
27820,42566380480,,,,
29970,45856018080,,,,
97484,149156758976,,,,
40436,61869667904,,,,
76897,117657331408,,,,
91177,139506645328,,,,
73673,112724405072,,,,
79362,121428939168,,,,
48192,73736844288,,,,
37716,57707893824,,,,
97272,148832385408,,,,
48835,74720675440,,,,
44579,68208723056,,,,
78177,119615813328,,,,
22288,34102066432,,,,
44512,68106208768,,,,
78894,120712869216,,,,
60500,92568872000,,,,
91533,140051348112,,,,
34314,52502616096,,,,
86386,132176108704,,,,
53024,81130113536,,,,
71631,109600014384,,,,
72102,110320674528,,,,
46337,70898575568,,,,
76062,116379727968,,,,
64237,98286721168,,,,
96352,147424726528,,,,
26477,40511504528,,,,
13147,20115751408,,,,
48325,73940342800,,,,
81053,124016277392,,,,
90321,138196910544,,,,
91193,139531126352,,,,
13243,20262637552,,,,
60603,92726468592,,,,
90660,138715602240,,,,
5313,8129230032,,,,
83064,127093236096,,,,
76278,116710221792,,,,
10840,16585893760,,,,
84048,128598819072,,,,
14341,21942647824,,,,
56786,86886214304,,,,
75238,115118955232,,,,
40496,61961471744,,,,
67843,103804131952,,,,
52910,80955686240,,,,
73928,113114571392,,,,
68808,105280643712,,,,
94025,143864267600,,,,
72315,110646578160,,,,
41448,63418092672,,,,
67014,102535708896,,,,
72436,110831715904,,,,
31621,48382153744,,,,
59219,90608860016,,,,
27981,42812720784,,,,
12611,19295637104,,,,
5337,8165951568,,,,
44752,68473424128,,,,
30597,46815368208,,,,
23997,36716945808,,,,
23859,36505796976,,,,
83977,128490184528,,,,
69035,105627968240,,,,
65473,100177880272,,,,
64544,98756450816,,,,
70553,107950605392,,,,
52708,80646613312,,,,
79961,122345447504,,,,
96359,147435436976,,,,
61237,93696529168,,,,
63160,96638842240,,,,
7958,12176249312,,,,
20110,30769587040,,,,
37387,57204502768,,,,
12542,19190062688,,,,
78263,119747398832,,,,
22561,34519773904,,,,
45923,70265129072,,,,
37559,57467673776,,,,
61711,94421779504,,,,
20702,31675384928,,,,
8834,13516585376,,,,
42196,64562580544,,,,
32697,50028502608,,,,
76831,117556347184,,,,
69390,106171140960,,,,
11063,16927098032,,,,
35023,53587431472,,,,
62648,95855449472,,,,
84770,129703525280,,,,
48226,73788866464,,,,
48753,74595210192,,,,
64852,99227710528,,,,
68456,104742061184,,,,
69367,106135949488,,,,
47800,73137059200,,,,
89334,136686737376,,,,
8358,12788274912,,,,
68701,105116926864,,,,
7638,11686628832,,,,
25678,39288983392,,,,
62516,95653481024,,,,
99490,152226067360,,,,
67283,102947296112,,,,
52377,80140162128,,,,
19669,30094828816,,,,
66906,102370461984,,,,
47689,72967222096,,,,
92520,141561521280,,,,
7337,11226079568,,,,
81539,124759888496,,,,
76901,117663451664,,,,
19702,30145320928,,,,
35034,53604262176,,,,
82505,126237930320,,,,
56691,86740858224,,,,
32366,49522051424,,,,
35672,54580443008,,,,
61326,93832704864,,,,
59726,91384602464,,,,
7349,11244440336,,,,
89834,137451769376,,,,
83505,127767994320,,,,
28995,44364205680,,,,
48373,74013785872,,,,
36562,55942199968,,,,
5098,7800266272,,,,
24925,38136845200,,,,
99625,152432626000,,,,
75942,116196120288,,,,
49613,75911065232,,,,
92374,141338131936,,,,
39293,60120804752,,,,
20349,31135272336,,,,
51903,79414911792,,,,
93667,143316504688,,,,
71553,109480669392,,,,
97535,149234792240,,,,
24732,37841542848,,,,
52221,79901472144,,,,
73792,112906482688,,,,
40512,61985952768,,,,
44040,67384018560,,,,
26604,40705822656,,,,
83968,128476413952,,,,
22973,35150160272,,,,
37266,57019365024,,,,
96654,147886805856,,,,
58930,90166671520,,,,
46752,71533552128,,,,
70980,108603942720,,,,
13587,20788979568,,,,
8635,13212102640,,,,
71517,109425587088,,,,
89968,137656797952,,,,
13709,20975647376,,,,
42204,64574821056,,,,
93527,143102295728,,,,
64226,98269890464,,,,
77410,118442254240,,,,
58054,88826335456,,,,
78311,119820841904,,,,
46050,70459447200,,,,
48479,74175972656,,,,
54192,82917228288,,,,
6033,9230876112,,,,
23165,35443932560,,,,
92269,141177475216,,,,
36280,55510721920,,,,
7260,11108264640,,,,
26803,41010305392,,,,
74304,113689875456,,,,
53377,81670226128,,,,
81268,124345241152,,,,
96151,147117183664,,,,
79606,121802274784,,,,
33692,51550916288,,,,
27980,42811190720,,,,
7270,11123565280,,,,
26880,41128120320,,,,
18578,28425528992,,,,
37883,57963414512,,,,
82082,125590713248,,,,
41481,63468584784,,,,
45162,69100750368,,,,
63526,97198845664,,,,
64882,99273612448,,,,
19965,30547727760,,,,
27600,42229766400,,,,
58411,89372568304,,,,
78157,119585212048,,,,
36998,56609307872,,,,
58182,89022183648,,,,
59482,91011266848,,,,
47360,72463831040,,,,
63897,97766499408,,,,
59034,90325798176,,,,
21521,32928507344,,,,
61177,93604725328,,,,
48048,73516515072,,,,
22295,34112776880,,,,
44127,67517134128,,,,
46916,71784482624,,,,
48499,74206573936,,,,
97159,148659488176,,,,
63327,96894362928,,,,
53591,81997659824,,,,
87663,134130000432,,,,
55956,85616261184,,,,
93831,143567435184,,,,
25058,38340343712,,,,
35026,53592021664,,,,
87517,133906611088,,,,
68290,104488070560,,,,
60576,92685156864,,,,
24974,38211818336,,,,
75703,115830434992,,,,
34875,53360982000,,,,
67817,103764350288,,,,
63112,96565399168,,,,
15023,22986151472,,,,
48930,74866031520,,,,
35913,54949188432,,,,
95318,145842640352,,,,
6192,9474156288,,,,
83888,128354008832,,,,
85260,130453256640,,,,
41804,63962795456,,,,
8847,13536476208,,,,
14222,21760570208,,,,
69489,106322617296,,,,
27187,41597849968,,,,
16189,24770206096,,,,
72841,111451391824,,,,
23417,35829508688,,,,
8381,12823466384,,,,
17491,26762349424,,,,
27151,41542767664,,,,
58208,89061965312,,,,
37288,57053026432,,,,
61461,94039263504,,,,
40568,62071636352,,,,
44279,67749703856,,,,
71905,110019251920,,,,
37421,57256524944,,,,
93807,143530713648,,,,
47152,72145577728,,,,
43466,66505761824,,,,
41402,63347709728,,,,
12125,18552026000,,,,
71116,108812031424,,,,
97761,149580586704,,,,
11507,17606446448,,,,
85459,130757739376,,,,
62041,94926700624,,,,
27276,41734025664,,,,
15445,23631838480,,,,
79022,120908717408,,,,
24991,38237829424,,,,
82494,126221099616,,,,
74113,113397633232,,,,
40864,62524535296,,,,
22876,35001744064,,,,
68750,105191900000,,,,
53853,82398536592,,,,
28450,43530320800,,,,
96740,148018391360,,,,
59554,91121431456,,,,
63737,97521689168,,,,
31465,48143463760,,,,
67722,103618994208,,,,
56065,85783038160,,,,
16237,24843649168,,,,
51497,78793705808,,,,
34597,52935624208,,,,
36414,55715750496,,,,
73000,111694672000,,,,
44496,68081727744,,,,
92156,141004577984,,,,
90873,139041505872,,,,
63515,97182014960,,,,
98387,150538406768,,,,
17305,26477757520,,,,
12847,19656732208,,,,
57432,87874635648,,,,
70576,107985796864,,,,
32345,49489920080,,,,
98026,149986053664,,,,
12022,18394429408,,,,
94063,143922410032,,,,
22375,34235182000,,,,
57443,87891466352,,,,
66358,101531986912,,,,
26063,39878058032,,,,
22948,35111908672,,,,
33340,51012333760,,,,
53663,82107824432,,,,
43291,66238000624,,,,
70845,108397384080,,,,
41155,62969783920,,,,
5475,8377100400,,,,
48995,74965485680,,,,
50440,77176428160,,,,
24703,37797170992,,,,
11848,18128198272,,,,
23621,36141641744,,,,
33714,51584577696,,,,
79400,121487081600,,,,
86930,133008463520,,,,
63473,97117752272,,,,
65719,100554276016,,,,
88692,135704436288,,,,
48942,74884392288,,,,
5138,7861468832,,,,
37191,56904610224,,,,
22771,34841087344,,,,
7528,11518321792,,,,
34224,52364910336,,,,
41037,62789236368,,,,
43428,66447619392,,,,
85879,131400366256,,,,
83449,127682310736,,,,
96215,147215107760,,,,
38077,58260246928,,,,
30319,46390010416,,,,
41169,62991204816,,,,
20241,30970025424,,,,
13828,21157724992,,,,
82630,126429188320,,,,
34228,52371030592,,,,
44728,68436702592,,,,
29642,45354157088,,,,
20820,31855932480,,,,
89941,137615486224,,,,
52190,79854040160,,,,
37536,57432482304,,,,
66993,102503577552,,,,
78192,119638764288,,,,
78992,120862815488,,,,
64056,98009779584,,,,
68503,104813974192,,,,
82620,126413887680,,,,
55782,85350030048,,,,
37864,57934343296,,,,
86871,132918189744,,,,
57302,87675727328,,,,
52585,80458415440,,,,
52414,80196774496,,,,
49518,75765709152,,,,
55873,85489265872,,,,
45776,70040209664,,,,
43667,66813304688,,,,
34843,53312019952,,,,
92961,142236279504,,,,
28007,42852502448,,,,
82882,126814764448,,,,
27199,41616210736,,,,
96833,148160687312,,,,
37193,56907670352,,,,
21125,32322602000,,,,
45630,69816820320,,,,
55464,84863469696,,,,
66950,102437784800,,,,
90482,138443250848,,,,
97279,148843095856,,,,
88711,135733507504,,,,
40013,61222450832,,,,
99392,152076121088,,,,
8206,12555705184,,,,
10642,16282941088,,,,
52857,80874592848,,,,
51753,79185402192,,,,
78362,119898875168,,,,
44420,67965442880,,,,
36219,55417388016,,,,
87128,133311416192,,,,
12651,19356839664,,,,
9703,14846210992,,,,
21487,32876485168,,,,
74756,114381464384,,,,
66470,101703354080,,,,
39448,60357964672,,,,
88464,135355581696,,,,
11310,17305023840,,,,
24913,38118484432,,,,
6314,9660824096,,,,
91543,140066648752,,,,
48355,73986244720,,,,
84874,129862651936,,,,
38745,59282329680,,,,
37339,57131059696,,,,
55062,84248383968,,,,
32932,50388067648,,,,
95127,145550398128,,,,
42452,64954276928,,,,
16569,25351630416,,,,
51908,79422562112,,,,
30931,47326409584,,,,
81322,124427864608,,,,
5178,7922671392,,,,
98418,150585838752,,,,
21111,32301181104,,,,
72320,110654228480,,,,
49487,75718277168,,,,
28009,42855562576,,,,
15187,23237081968,,,,
38229,58492816656,,,,
17769,27187707216,,,,
69349,106108408336,,,,
88610,135578971040,,,,
11769,18007323216,,,,
30282,46333398048,,,,
52261,79962674704,,,,
95663,146370512432,,,,
68883,105395398512,,,,
24577,37604382928,,,,
89105,136336352720,,,,
47898,73287005472,,,,
40181,61479501584,,,,
13101,20045368464,,,,
54262,83024332768,,,,
94624,144780775936,,,,
45187,69139001968,,,,
86319,132073594416,,,,
10137,15510258768,,,,
38006,58151612384,,,,
19431,29730673584,,,,
37076,56728652864,,,,
70045,107173332880,,,,
20063,30697674032,,,,
47541,72740772624,,,,
70794,108319350816,,,,
78953,120803142992,,,,
82490,126214979360,,,,
76823,117544106672,,,,
32271,49376695344,,,,
5047,7722233008,,,,
53155,81330551920,,,,
64380,98505520320,,,,
47635,72884598640,,,,
59459,90976075376,,,,
41913,64129572432,,,,
44147,67547735408,,,,
75107,114918516848,,,,
81435,124600761840,,,,
57456,87911357184,,,,
42195,64561050480,,,,
42306,64730887584,,,,
12920,19768426880,,,,
48307,73912801648,,,,
71621,109584713744,,,,
44633,68291346512,,,,
47875,73251814000,,,,
42234,64620722976,,,,
6283,9613392112,,,,
38952,59599052928,,,,
6957,10644655248,,,,
91960,140704685440,,,,
59305,90740445520,,,,
23163,35440872432,,,,
20599,31517788336,,,,
55271,84568167344,,,,
98767,151119831088,,,,
57517,88004691088,,,,
90795,138922160880,,,,
11597,17744152208,,,,
52567,80430874288,,,,
36941,56522094224,,,,
93296,142748850944,,,,
61285,93769972240,,,,
29494,45127707616,,,,
69223,105915620272,,,,
38837,59423095568,,,,
63401,97007587664,,,,
64135,98130654640,,,,
27100,41464734400,,,,
94678,144863399392,,,,
25414,38885046496,,,,
39342,60195777888,,,,
70230,107456394720,,,,
45803,70081521392,,,,
96114,147060571296,,,,
18121,27726289744,,,,
93850,143596506400,,,,
98851,151248356464,,,,
83807,128230073648,,,,
56136,85891672704,,,,
58611,89678581104,,,,
57592,88119445888,,,,
60296,92256738944,,,,
77915,119214936560,,,,
85912,131450858368,,,,
9159,14013856176,,,,
89138,136386844832,,,,
59744,91412143616,,,,
34160,52266986240,,,,
54272,83039633408,,,,
21976,33624686464,,,,
74797,114444197008,,,,
22184,33942939776,,,,
56584,86577141376,,,,
24761,37885914704,,,,
42610,65196027040,,,,
99021,151508467344,,,,
39319,60160586416,,,,
11558,17684479712,,,,
67424,103163035136,,,,
39498,60434467872,,,,
67195,102812650480,,,,
39204,59984629056,,,,
64330,98429017120,,,,
56658,86690366112,,,,
89456,136873405184,,,,
76035,116338416240,,,,
5667,8670872688,,,,
17028,26053929792,,,,
58342,89266993888,,,,
52973,81052080272,,,,
80886,123760756704,,,,
68944,105488732416,,,,
99797,152695797008,,,,
27622,42263427808,,,,
30429,46558317456,,,,
52715,80657323760,,,,
54673,83653189072,,,,
54710,83709801440,,,,
34209,52341959376,,,,
32320,49451668480,,,,
8943,13683362352,,,,
70113,107277377232,,,,
15939,24387690096,,,,
39836,60951629504,,,,
86444,132264852416,,,,
43617,66736801488,,,,
66572,101859420608,,,,
25196,38551492544,,,,
35701,54624814864,,,,
47550,72754543200,,,,
57277,87637475728,,,,
16816,25729556224,,,,
42572,65137884608,,,,
98011,149963102704,,,,
26875,41120470000,,,,
49721,76076312144,,,,
10380,15882064320,,,,
92649,141758899536,,,,
48470,74162202080,,,,
17700,27082132800,,,,
19079,29192091056,,,,
36741,56216081424,,,,
9892,15135393088,,,,
10904,16683817856,,,,
75626,115712620064,,,,
24687,37772689968,,,,
79754,122028724256,,,,
42451,64952746864,,,,
79759,122036374576,,,,
59413,90905692432,,,,
93056,142381635584,,,,
74585,114119823440,,,,
99605,152402024720,,,,
61451,94023962864,,,,
25295,38702968880,,,,
35298,54008199072,,,,
23290,35635190560,,,,
74505,113997418320,,,,
34415,52657152560,,,,
49858,76285930912,,,,
31181,47708925584,,,,
27919,42717856816,,,,
51839,79316987696,,,,
47575,72792794800,,,,
36760,56245152640,,,,
59404,90891921856,,,,
26472,40503854208,,,,
58579,89629619056,,,,
29772,45553065408,,,,
90622,138657459808,,,,
50319,76991290416,,,,
43915,67192760560,,,,
78155,119582151920,,,,
63706,97474257184,,,,
53070,81200496480,,,,
41795,63949024880,,,,
69626,106532236064,,,,
65485,100196241040,,,,
85839,131339163696,,,,
